"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment40"
"11/03/2015 17:18:37:689 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","3","3","4","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","5","5","5","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","7","6","7","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","10","7","10","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","10","8","11","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","11","9","12","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","12","11","13","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","15","13","14","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","19","16","15","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","24","19","15","1","0.2"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","22","13","14","1","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","30","22","15","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","35","23","15","1","0.2"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","24","13","16","1","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","40","24","15","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","43","25","15","1","0.2"
"29","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","48","26","15","1","0.2"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","26","12","19","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","30","12","23","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","31","12","25","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","34","12","26","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","40","11","28","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","45","10","30","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","47","9","32","1","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","1","4","4","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","3","5","7","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","5","7","10","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","6","9","12","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","9","11","13","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","13","12","14","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","18","12","16","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","22","11","18","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","30","9","22","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","40","7","26","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","50","5","31","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","54","2","34","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","57","2","35","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","60","2","37","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","62","1","39","0.5","0.25"
"30","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","65","0","41","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","0","41","0","1","1","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","1","41","1","2","2","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","2","41","3","3","3","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","3","41","5","4","4","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","4","41","5","5","5","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","5","41","7","7","6","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","6","41","11","8","8","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","7","41","15","7","12","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","8","41","19","7","14","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","9","41","22","7","15","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","10","41","25","7","16","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","11","41","28","7","17","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","12","41","31","7","19","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","13","41","34","6","21","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","14","41","36","6","24","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","15","41","40","5","27","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","16","41","43","5","29","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","17","41","46","5","31","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","18","41","52","4","34","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","19","41","56","3","37","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","40","true","false","20","41","58","2","39","1","1"
