"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment100"
"11/03/2015 17:18:55:824 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","42","30","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","46","34","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","50","39","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","55","45","1","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","37","2","22","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","2","2","2","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","58","49","1","0.5","0.05263157894736842"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","3","3","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","5","4","5","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","39","2","25","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","64","54","1","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","67","57","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","42","2","29","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","44","1","33","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","45","1","38","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","48","1","45","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","69","60","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","70","62","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","53","1","51","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","71","65","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","72","68","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","72","71","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","55","1","56","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","72","74","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","73","76","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","74","78","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","76","82","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","57","0","59","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","78","85","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","79","89","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","58","0","61","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","80","92","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","81","95","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","82","96","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","58","0","64","0.5","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","83","97","0","0.5","0.05263157894736842"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","83","98","0","0.5","0.05263157894736842"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","59","0","66","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","61","0","69","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","62","0","72","0.5","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","64","0","75","0.5","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","8","6","7","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","83","100","0","0.5","0.05263157894736842"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","1","2","2","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","3","3","3","1","1"
"26","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","84","101","0","0.5","0.05263157894736842"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","11","9","10","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","13","13","11","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","5","3","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","15","17","12","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","17","23","13","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","20","30","13","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","26","37","13","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","35","45","13","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","41","51","13","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","47","60","13","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","51","68","12","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","54","71","11","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","56","75","10","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","60","80","9","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","62","84","8","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","66","87","7","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","73","89","6","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","81","93","3","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","90","97","1","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","94","99","0","1","1"
"25","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","95","101","0","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","65","0","77","0.5","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","9","4","3","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","11","4","4","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","15","5","3","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","65","0","79","0.5","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","19","5","3","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","22","6","3","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","26","7","2","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","66","0","81","0.5","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","29","9","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","68","0","83","0.5","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","32","10","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","70","0","87","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","73","0","93","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","75","0","97","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","75","0","100","0.5","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","75","0","101","0.5","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","1","3","3","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","2","5","3","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","2","7","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","3","8","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","4","10","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","5","12","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","5","13","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","5","15","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","35","12","1","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","7","19","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","39","16","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","40","18","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","40","21","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","9","22","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","41","24","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","42","28","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","11","27","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","43","31","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","43","33","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","13","31","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","44","35","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","44","37","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","14","35","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","47","41","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","49","47","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","14","38","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","49","52","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","50","58","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","54","64","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","15","41","4","1","0.5"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","56","70","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","60","76","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","61","81","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","64","89","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","69","97","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","72","100","0","1","1"
"27","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","72","101","0","1","1"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","19","45","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","26","50","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","34","55","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","34","61","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","37","67","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","38","73","4","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","40","80","3","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","44","83","3","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","47","86","3","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","48","90","2","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","51","94","1","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","54","99","0","1","0.5"
"28","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","55","101","0","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","0","3","4","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","1","5","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","3","7","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","5","10","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","6","14","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","10","20","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","14","24","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","17","28","6","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","19","32","6","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","23","35","6","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","27","40","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","30","44","6","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","33","47","8","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","36","49","8","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","42","52","7","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","45","56","5","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","49","61","4","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","54","66","2","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","58","70","1","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","60","72","1","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","60","74","1","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","60","75","1","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","62","76","0","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","62","77","0","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","62","79","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","63","80","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","64","82","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","1","4","3","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","66","85","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","3","5","5","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","67","88","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","4","6","6","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","6","7","8","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","70","92","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","6","9","11","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","71","94","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","8","11","12","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","71","95","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","10","14","14","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","72","96","0","1","0.5"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","73","97","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","14","17","17","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","74","98","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","18","20","21","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","75","100","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","21","23","25","0.5","1"
"29","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","38","101","76","101","0","1","0.5"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","27","26","30","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","31","31","35","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","36","37","39","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","42","41","43","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","47","45","45","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","49","48","46","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","53","49","47","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","55","48","49","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","60","46","52","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","62","45","54","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","63","44","56","0.5","1"
"30","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","64","42","59","0.5","1"
